Precision	Recall	Confidence
0.8461538461538461	0.0007031642390758413	-5.317869727150537e-05
0.8675213675213675	0.001030563461502688	-7.658005051780492e-05
0.9116809116809117	0.0013988875867328907	-8.172988600563258e-05
0.9337606837606838	0.001767211711963093	-0.00011030832683900371
0.947008547008547	0.0021355358371932956	-0.0001475707395002246
0.9558404558404558	0.0025038599624234983	-0.00014970582560636103
0.941740798883656	0.0032405082128839032	-0.00015082245226949453
0.949023199023199	0.0037929944007292072	-0.0001650582125876099
0.886311219644553	0.004099931171754377	-0.00018319630180485547
0.88998778998779	0.004439922671966871	-0.00018487735360395163
0.8929958929958931	0.004779914172179366	-0.00022479465405922383
0.8963573463573464	0.005123683355727555	-0.00022713343787472695
0.9043298581760121	0.0055431636094619525	-0.00026345602236688137
0.9060613989185419	0.006007953577014351	-0.0003168130642734468
0.9123239723239724	0.006640243325326199	-0.0003795244556386024
0.9141272534654888	0.006986901325542859	-0.00040019475272856653
0.9015315326734012	0.007641699770396554	-0.00040641584200784564
0.9030337491121805	0.00822049482432973	-0.0004167610895819962
0.9081372360010131	0.008793443463576711	-0.0004271593934390694
0.9127303742009625	0.009161767588806914	-0.0004727212944999337
0.902600356381869	0.009419594476468056	-0.0005118069238960743
0.9070276129099658	0.010137826520666951	-0.0005188870127312839
0.8917462191119481	0.010450781659751437	-0.0005327090620994568
0.8920901266489502	0.01081910578498164	-0.0005551720969378948
0.8844065215829922	0.011076932672642781	-0.0005589842912741005
0.8811601169067232	0.011371591972826943	-0.0008995201787911355
0.8855615940583261	0.011739916098057145	-0.0009030532673932612
0.8777439180800525	0.012108240223287348	-0.0009087153594009578
0.8805803346979817	0.012461831383508343	-0.0009134517167694867
0.8336942585139928	0.012784114993084768	-0.0009834198281168938
0.8614840671311259	0.012784114993084768	-0.0009578649769537151
0.8305579796020972	0.013136069157193628	-0.0010002445196732879
0.8356925862808215	0.013504393282423827	-0.001022670534439385
0.8301445344351919	0.013774497640925977	-0.0010357499122619629
0.8349975477370435	0.01414282176615618	-0.0010714530944824219
0.8364945294357059	0.014470220988583025	-0.0011572837829589844
0.8409135962077139	0.014838545113813228	-0.001186323119327426
0.8394609827736763	0.015127942640779818	-0.0012276520719751716
