50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	50	46	50	24	50	50	50	20	12	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
50	40	39	50	33	33	23	23	17	17	
